osm_id,OCC_TYPE
384199555,residential
384199557,office
384199559,residential
384199560,office
384201155,education
384201156,education
384201162,industrial
384201163,industrial
384201165,industrial
384202283,industrial
384202284,industrial
384202285,industrial
384202286,industrial
384202287,industrial
384202288,industrial
384203094,healthcare
384203095,healthcare
384203096,healthcare
384203097,healthcare
384203098,healthcare
384203099,healthcare
384203100,healthcare
384227522,residential
384227523,residential
384227524,residential
384227525,residential
384227526,industrial
384227527,industrial
384227528,industrial
384227529,industrial
384228998,retail_food
384229002,retail_food
384229004,retail_food
384229009,industrial
384229010,office
384229011,office
384229012,office
384229013,office
384229014,office
384229015,office
384229016,office
384229017,residential
384230192,civic_transit
384230193,office
384230194,office
384385065,office
384385066,office
384385067,office
384385068,office
384385069,residential
384385070,residential
384385071,other
384385073,office
384385074,office
384385075,office
384385076,retail_food
384385077,retail_food
384385078,retail_food
384385081,retail_food
384385082,office
384385083,retail_food
384385084,residential
384385085,office
384385086,residential
384385087,industrial
384391165,residential
384391166,residential
384391167,residential
384391168,residential
384391169,office
384391170,residential
384391171,residential
384391172,residential
384391178,retail_food
384391179,retail_food
384391181,retail_food
384391182,industrial
384391183,retail_food
384432978,residential
384432979,residential
384432980,residential
384432981,residential
384432982,residential
384432983,residential
384432984,residential
384432985,residential
384432986,residential
384432987,residential
384432988,residential
384432989,residential
384432990,residential
384432991,residential
384432992,residential
384432993,retail_food
384432996,residential
384432998,residential
384432999,residential
384433000,residential
384433001,residential
384433002,residential
384433003,residential
384433004,residential
384433007,office
384435932,retail_food
384435933,residential
384437569,residential
384437570,residential
384437571,residential
384479636,residential
384479637,residential
384479638,retail_food
384479639,retail_food
384479640,residential
384479641,residential
384479642,retail_food
384479643,retail_food
384479644,retail_food
384479645,retail_food
384479647,office
384479648,office
384479649,office
384479650,office
384546279,retail_food
384695843,industrial
384712506,office
384712507,civic_transit
384712508,residential
384712509,residential
384712510,residential
384712511,residential
384712512,residential
384712514,residential
384712515,residential
384712519,retail_food
384712520,industrial
5729141,office
384730369,civic_transit
384737250,industrial
384737252,industrial
384737254,retail_food
384737255,office
384737256,residential
384741802,office
384750422,other
384750424,residential
384750425,residential
384750428,residential
384750430,residential
384752486,office
384752487,residential
384861592,residential
384861594,other
384861595,other
